"pid","fport","type","priority","qos","len","data","pid.1","rtc_timestamp","battery_level_mv","mcu_temp_deg","period_fsm_s","period_depth_s","period_gps_s","period_status_s","period_argos_s","elect_strategy","argos_fport","crc","crc_valid","rtc_timestamp_dt","is_released","nb_profile_recorded","atmo_mean_pres","atmo_mean_temp","gps_timestamp","gps_latitude","gps_longitude","gps_ehpe","gps_ttf","gps_fixtype","gps_timestamp_dt"
"1703","211","1","2","1","21","A706C677D26926000000A8D475443BCFDA41D39290","1703","1775400902","3800.0","","","","","","","","211","37010","True","2026-04-05 14:55:02+00:00","0.0","0.0","983.32275390625","27.351186752319336","","","","","","",""
"1705","211","1","2","1","21","A906F978D2692600000085E87544ED71D741D3120F","1705","1775401209","3800.0","","","","","","","","211","3858","True","2026-04-05 15:00:09+00:00","0.0","0.0","983.6331176757812","26.930627822875977","","","","","","",""
"1708","211","1","2","1","21","AC063E7AD269260000000E01764410CFD441D3957D","1708","1775401534","3800.0","","","","","","","","211","32149","True","2026-04-05 15:05:34+00:00","0.0","0.0","984.0164794921875","26.601104736328125","","","","","","",""
"1711","211","1","2","1","21","AF06787BD26926000000DD1476441E74D241D3E4C4","1711","1775401848","3800.0","","","","","","","","211","50404","True","2026-04-05 15:10:48+00:00","0.0","0.0","984.3259887695312","26.306697845458984","","","","","","",""
"1713","211","1","2","1","21","B106C37CD26926000000782C76441349CF41D3868E","1713","1775402179","3800.0","","","","","","","","211","36486","True","2026-04-05 15:16:19+00:00","0.0","0.0","984.69482421875","25.910680770874023","","","","","","",""
"1716","211","1","2","1","21","B406037ED26926000000503C7644A692CD41D341B6","1716","1775402499","3800.0","","","","","","","","211","46657","True","2026-04-05 15:21:39+00:00","0.0","0.0","984.9423828125","25.696605682373047","","","","","","",""
"1718","211","1","2","1","21","B6062F7FD2692600000026497644AEEFCB41D37F88","1718","1775402799","3800.0","","","","","","","","211","34943","True","2026-04-05 15:26:39+00:00","0.0","0.0","985.1429443359375","25.49203109741211","","","","","","",""
"1721","211","1","2","1","21","B9068480D26926000000CD557644E7FCC941D31FF8","1721","1775403140","3800.0","","","","","","","","211","63519","True","2026-04-05 15:32:20+00:00","0.0","0.0","985.3406372070312","25.24848747253418","","","","","","",""
"1724","211","1","2","1","21","BC06BF81D269260000008A5F764461C4C741D37E70","1724","1775403455","3800.0","","","","","","","","211","28798","True","2026-04-05 15:37:35+00:00","0.0","0.0","985.4927978515625","24.970888137817383","","","","","","",""
"1726","211","1","2","1","21","BE06FF82D26926000000B56F764414D2C541D32D0A","1726","1775403775","3800.0","","","","","","","","211","2605","True","2026-04-05 15:42:55+00:00","0.0","0.0","985.7454223632812","24.727577209472656","","","","","","",""
"1729","211","1","2","1","21","C1063784D26926000000607D76448FFFC441D3FE7B","1729","1775404087","3800.0","","","","","","","","211","31742","True","2026-04-05 15:48:07+00:00","0.0","0.0","985.958984375","24.624784469604492","","","","","","",""
"1732","211","1","2","1","21","C4068485D26926000000DA8C7644F630C641D351B4","1732","1775404420","3800.0","","","","","","","","211","46161","True","2026-04-05 15:53:40+00:00","0.0","0.0","986.2008056640625","24.773906707763672","","","","","","",""
"1734","211","1","2","1","21","C606D186D26926000000129876443513C641D3D94F","1734","1775404753","3800.0","","","","","","","","211","20441","True","2026-04-05 15:59:13+00:00","0.0","0.0","986.3760986328125","24.75937843322754","","","","","","",""
"1737","211","1","2","1","21","C9060E88D2692600000062997644DCF7C341D3E68D","1737","1775405070","3800.0","","","","","","","","211","36326","True","2026-04-05 16:04:30+00:00","0.0","0.0","986.3966064453125","24.49602508544922","","","","","","",""
"1739","211","1","2","1","21","CB064B89D26926000000229B76443800C241D39639","1739","1775405387","3800.0","","","","","","","","211","14742","True","2026-04-05 16:09:47+00:00","0.0","0.0","986.4239501953125","24.250106811523438","","","","","","",""
"1742","211","1","2","1","21","CE06878AD26926000000C29F7644FEDBC041D3F465","1742","1775405703","3800.0","","","","","","","","211","26100","True","2026-04-05 16:15:03+00:00","0.0","0.0","986.4962158203125","24.107418060302734","","","","","","",""
"1745","211","1","2","1","21","D106E18BD26926000000B6A7764471CDBF41D3FA91","1745","1775406049","3800.0","","","","","","","","211","37370","True","2026-04-05 16:20:49+00:00","0.0","0.0","986.6204833984375","23.975313186645508","","","","","","",""
"1747","211","1","2","1","21","D306158DD2692600000042AD7644B364BF41D31963","1747","1775406357","3800.0","","","","","","","","211","25369","True","2026-04-05 16:25:57+00:00","0.0","0.0","986.7071533203125","23.924169540405273","","","","","","",""
"1750","211","1","2","1","21","D606548ED26926000000A6B17644AEDCBE41D3CBE4","1750","1775406676","3800.0","","","","","","","","211","58571","True","2026-04-05 16:31:16+00:00","0.0","0.0","986.7757568359375","23.85775375366211","","","","","","",""
"1752","211","1","2","1","21","D806908FD269260000007AB87644D0CBBD41D32D6D","1752","1775406992","3800.0","","","","","","","","211","27949","True","2026-04-05 16:36:32+00:00","0.0","0.0","986.8824462890625","23.724517822265625","","","","","","",""
"1755","211","1","2","1","21","DB06CE90D269260000007AC07644FA00BD41D3138B","1755","1775407310","3800.0","","","","","","","","211","35603","True","2026-04-05 16:41:50+00:00","0.0","0.0","987.0074462890625","23.625476837158203","","","","","","",""
"1758","211","1","2","1","21","DE062792D2692600000053CA7644B16CBC41D39D56","1758","1775407655","3800.0","","","","","","","","211","22173","True","2026-04-05 16:47:35+00:00","0.0","0.0","987.1613159179688","23.553071975708008","","","","","","",""
"1760","211","1","2","1","21","E0065C93D26926000000D0D17644E262BC41D30616","1760","1775407964","3800.0","","","","","","","","211","5638","True","2026-04-05 16:52:44+00:00","0.0","0.0","987.2783203125","23.548282623291016","","","","","","",""
"1763","211","1","2","1","21","E306A994D269260000005AD876444CC3BB41D34100","1763","1775408297","3800.0","","","","","","","","211","65","True","2026-04-05 16:58:17+00:00","0.0","0.0","987.3804931640625","23.470359802246094","","","","","","",""
"1765","211","1","2","1","21","E506E695D269260000005DDC7644F543BA41D35313","1765","1775408614","3800.0","","","","","","","","211","4947","True","2026-04-05 17:03:34+00:00","0.0","0.0","987.4431762695312","23.28318214416504","","","","","","",""
"1768","211","1","2","1","21","E8062C97D269260000006AE0764490B3B941D38895","1768","1775408940","3800.0","","","","","","","","211","38280","True","2026-04-05 17:09:00+00:00","0.0","0.0","987.5064697265625","23.212677001953125","","","","","","",""
"1771","211","1","2","1","21","EB067F98D26926000000A3E77644608CB941D34FEB","1771","1775409279","3800.0","","","","","","","","211","60239","True","2026-04-05 17:14:39+00:00","0.0","0.0","987.6193237304688","23.19354248046875","","","","","","",""
"1773","211","1","2","1","21","ED06BC99D26926000000A6ED7644274DB941D35D4B","1773","1775409596","3800.0","","","","","","","","211","19293","True","2026-04-05 17:19:56+00:00","0.0","0.0","987.7132568359375","23.16267204284668","","","","","","",""
"1776","211","1","2","1","21","F006FB9AD2692600000028F376441244B941D3772C","1776","1775409915","3800.0","","","","","","","","211","11383","True","2026-04-05 17:25:15+00:00","0.0","0.0","987.79931640625","23.15823745727539","","","","","","",""
"1779","211","1","2","1","21","F3064A9CD26926000000CDF976445507B941D3FE7E","1779","1775410250","3800.0","","","","","","","","211","32510","True","2026-04-05 17:30:50+00:00","0.0","0.0","987.9031372070312","23.12858009338379","","","","","","",""
"1781","211","1","2","1","21","F506849DD26926000000BAFE76447DD4B841D3948C","1781","1775410564","3800.0","","","","","","","","211","35988","True","2026-04-05 17:36:04+00:00","0.0","0.0","987.9801025390625","23.1037540435791","","","","","","",""
"1784","211","1","2","1","21","F806D39ED26926000000A2047744C22EB841D3FCD4","1784","1775410899","3800.0","","","","","","","","211","54524","True","2026-04-05 17:41:39+00:00","0.0","0.0","988.0723876953125","23.022830963134766","","","","","","",""
"1787","211","1","2","1","21","FB0605A0D26926000000ED0777447B7AB741D3DCFC","1787","1775411205","3800.0","","","","","","","","211","64732","True","2026-04-05 17:46:45+00:00","0.0","0.0","988.1238403320312","22.934804916381836","","","","","","",""
"1789","211","1","2","1","21","FD0654A1D269260000003E0B7744F0DCB641D3897D","1789","1775411540","3800.0","","","","","","","","211","32137","True","2026-04-05 17:52:20+00:00","0.0","0.0","988.1756591796875","22.857879638671875","","","","","","",""
"1792","211","1","2","1","21","00078AA2D269260000007A0F77442690B641D35204","1792","1775411850","3800.0","","","","","","","","211","1106","True","2026-04-05 17:57:30+00:00","0.0","0.0","988.2418212890625","22.820384979248047","","","","","","",""
"1794","211","1","2","1","21","0207C7A3D26926000000031477449239B641D33290","1794","1775412167","3800.0","","","","","","","","211","36914","True","2026-04-05 18:02:47+00:00","0.0","0.0","988.3126831054688","22.77811050415039","","","","","","",""
"1797","211","1","2","1","21","050711A5D269260000000E197744600FB741D315D1","1797","1775412497","3800.0","","","","","","","","211","53525","True","2026-04-05 18:08:17+00:00","0.0","0.0","988.3914794921875","22.88250732421875","","","","","","",""
"1800","211","1","2","1","21","080746A6D26926000000001D7744E259B841D3174F","1800","1775412806","3800.0","","","","","","","","211","20247","True","2026-04-05 18:13:26+00:00","0.0","0.0","988.453125","23.043888092041016","","","","","","",""
"1802","211","1","2","1","21","0A0783A7D26926000000D61E774403F2B841D316D4","1802","1775413123","3800.0","","","","","","","","211","54294","True","2026-04-05 18:18:43+00:00","0.0","0.0","988.4818115234375","23.1181697845459","","","","","","",""
"1805","211","1","2","1","21","0D07C0A8D26926000000761D7744926DB841D3A090","1805","1775413440","3800.0","","","","","","","","211","37024","True","2026-04-05 18:24:00+00:00","0.0","0.0","988.4603271484375","23.05350112915039","","","","","","",""
"1807","211","1","2","1","21","0F07EFA9D269260000003D187744F222B641D354F6","1807","1775413743","3800.0","","","","","","","","211","63060","True","2026-04-05 18:29:03+00:00","0.0","0.0","988.3787231445312","22.76706314086914","","","","","","",""
"1810","211","1","2","1","21","120735ABD26926000000D3167744D67CB541D3F515","1810","1775414069","3800.0","","","","","","","","211","5621","True","2026-04-05 18:34:29+00:00","0.0","0.0","988.3566284179688","22.685955047607422","","","","","","",""
"1813","211","1","2","1","21","150775ACD26926000000B2167744F8B8B441D30EA5","1813","1775414389","3800.0","","","","","","","","211","42254","True","2026-04-05 18:39:49+00:00","0.0","0.0","988.3546142578125","22.590316772460938","","","","","","",""
"1815","211","1","2","1","21","1707B8ADD26926000000651977443A7BB441D3FC79","1815","1775414712","3800.0","","","","","","","","211","31228","True","2026-04-05 18:45:12+00:00","0.0","0.0","988.3967895507812","22.560169219970703","","","","","","",""
"1818","211","1","2","1","21","1A07E3AED26926000000751977447137B441D37BC8","1818","1775415011","3800.0","","","","","","","","211","51323","True","2026-04-05 18:50:11+00:00","0.0","0.0","988.3977661132812","22.527070999145508","","","","","","",""
"1820","211","1","2","1","21","1C0717B0D26926000000BE187744DF5CB441D3CA36","1820","1775415319","3800.0","","","","","","","","211","14026","True","2026-04-05 18:55:19+00:00","0.0","0.0","988.3865966796875","22.545347213745117","","","","","","",""
"1823","211","1","2","1","21","1F0759B1D26926000000DA1677449B08B441D3C9AC","1823","1775415641","3800.0","","","","","","","","211","44233","True","2026-04-05 19:00:41+00:00","0.0","0.0","988.3570556640625","22.504201889038086","","","","","","",""
"1825","211","1","2","1","21","21078DB2D269260000007E1577441228B341D37EC1","1825","1775415949","3800.0","","","","","","","","211","49534","True","2026-04-05 19:05:49+00:00","0.0","0.0","988.3358154296875","22.39456558227539","","","","","","",""
"1828","211","1","2","1","21","2407E1B3D26926000000D01577441E1CB341D3CE79","1828","1775416289","3800.0","","","","","","","","211","31182","True","2026-04-05 19:11:29+00:00","0.0","0.0","988.3408203125","22.388729095458984","","","","","","",""
"1831","211","1","2","1","21","270714B5D269260000009D1677443858B341D3D39A","1831","1775416596","3800.0","","","","","","","","211","39635","True","2026-04-05 19:16:36+00:00","0.0","0.0","988.3533325195312","22.418075561523438","","","","","","",""
"1833","211","1","2","1","21","29074EB6D269260000009A1577444201B341D3CB62","1833","1775416910","3800.0","","","","","","","","211","25291","True","2026-04-05 19:21:50+00:00","0.0","0.0","988.3375244140625","22.375614166259766","","","","","","",""
"1836","211","1","2","1","21","2C0799B7D269260000007E15774407E5B241D32028","1836","1775417241","3800.0","","","","","","","","211","10272","True","2026-04-05 19:27:21+00:00","0.0","0.0","988.3358154296875","22.36182975769043","","","","","","",""
"1839","211","1","2","1","21","2F07C7B8D26926000000681477448A81B241D34F7E","1839","1775417543","3800.0","","","","","","","","211","32335","True","2026-04-05 19:32:23+00:00","0.0","0.0","988.31884765625","22.313251495361328","","","","","","",""
"1841","211","1","2","1","21","310702BAD26926000000501577444476B241D37D09","1841","1775417858","3800.0","","","","","","","","211","2429","True","2026-04-05 19:37:38+00:00","0.0","0.0","988.3330078125","22.30774688720703","","","","","","",""
"1844","211","1","2","1","21","34074FBBD26926000000821677449225B241D32032","1844","1775418191","3800.0","","","","","","","","211","12832","True","2026-04-05 19:43:11+00:00","0.0","0.0","988.3516845703125","22.26834487915039","","","","","","",""
"1846","211","1","2","1","21","36078FBCD2692600000006167744CE82B141D3E321","1846","1775418511","3800.0","","","","","","","","211","8675","True","2026-04-05 19:48:31+00:00","0.0","0.0","988.3441162109375","22.18886947631836","","","","","","",""
"1849","211","1","2","1","21","3907CCBDD26926000000F81677444E9AB141D36EB1","1849","1775418828","3800.0","","","","","","","","211","45422","True","2026-04-05 19:53:48+00:00","0.0","0.0","988.35888671875","22.20034408569336","","","","","","",""
"1852","211","1","2","1","21","3C070ABFD26926000000501677443974B141D314E0","1852","1775419146","3800.0","","","","","","","","211","57364","True","2026-04-05 19:59:06+00:00","0.0","0.0","988.3486328125","22.18174934387207","","","","","","",""
"1854","211","1","2","1","21","3E074AC0D26926000000C2157744856FB141D3D0E6","1854","1775419466","3800.0","","","","","","","","211","59088","True","2026-04-05 20:04:26+00:00","0.0","0.0","988.3399658203125","22.179452896118164","","","","","","",""
"1857","211","1","2","1","21","41078EC1D26926000000B81677444D34B141D34568","1857","1775419790","3800.0","","","","","","","","211","26693","True","2026-04-05 20:09:50+00:00","0.0","0.0","988.35498046875","22.150537490844727","","","","","","",""
"1859","211","1","2","1","21","4307C1C2D2692600000078187744AD13B141D3B882","1859","1775420097","3800.0","","","","","","","","211","33464","True","2026-04-05 20:14:57+00:00","0.0","0.0","988.38232421875","22.134607315063477","","","","","","",""
"1862","211","1","2","1","21","460713C4D26926000000B31A77449BE4B141D3B707","1862","1775420435","3800.0","","","","","","","","211","1975","True","2026-04-05 20:20:35+00:00","0.0","0.0","988.4171752929688","22.236623764038086","","","","","","",""
